"","P1","P2","P3","P4","P7","P8","P9","P11","P13","P16","P18","P20","P21","P23","P24","P25","P26","P27","P28","P29","P30","P31","P32","P33","P34","P35","P36","P38","P39","P40","P41","P42","P43","P44","P45","P46","P48","P49","P50","P55","P56","P57","P58","P60","P62","P63","P64","P65","P66","P68","P69","P70","P71","P72","P73","P74","P76","P78","P79","P80","P81","P82","P84","P85","P86","P87","P88","P89","P90","P91","P92","P93","P94","P95","P96","P97","P99","P102","P104","P106","P107","P108","P109","P110","P113","P118","P119","P120","P124","P125","P126","P128","P129","P131","P132","P134","P135","P136","P137","P138","P139","P141","P144","P145","P148","P149","P151","P152","P156","P157","P158","P165","P166","P167","P170","P171","P172","P173","P176","P177","P179","P181","P183","P184","P186","P189","P192","P193","P196","P199","P200","P201","P202","P203","P204","P205","P206","P207","P209","P210","P211","P214","P216","P217","P218","P220","P221","P222","P223","P224","P225","P227","P228","P230","P231","P233","P234","P236","P237","P240","P241","P242","P243","P244","P245","P246","P248","P249","P252","P256","P257","P258","P260","P261","P264","P265","P266","P270","P271","P272","P275","HN1","HN2","HN3","HN4","HN5","HN6","HN7","HN8","HN9","HN10","HN11","HN12","HN13"
"P1",NA,0.000682001289681322,0.00823976871233834,3.12688955750318e-05,0.0315202260794163,0.005124081698753,0.982791768902848,0.00430913347776141,0.000503977418436108,0.00259137900392559,0.112109291468892,0.000342671046916543,0.511828473192276,0.0129267026139011,0.157504015104606,0.0255651095644083,0.00136331525272704,0.0102451939411279,0.00856333307795731,0.011374198642691,0.000114133598146271,0.0102451939411279,0.0446092964633631,0.0548421197754076,0.144586301303347,0.005124081698753,0.00190036772552826,0.00344645026182744,0.0625114832796152,0.00735502885780503,0.179181965547571,0.00190036772552826,0.391096770941896,0.00136331525272704,0.00565303082274982,0.00112984737738664,0.144586301303347,0.00993769413625722,0.00823976871233834,0.0951573665941248,0.982761609403465,0.0639766697540813,0.00301134815357051,0.762121655996299,0.100602631832255,0.011374198642691,0.000152674064676672,0.174519008130059,0.426555665860928,0.005124081698753,0.00952876116769863,0.00190036772552826,0.00565303082274982,0.00807443795290608,0.226206044935027,0.130948069507173,0.0306758950616401,0.0848687711339349,0.005124081698753,0.00116684528435584,0.00553893820650453,0.000521133700480902,0.00116684528435584,0.00222313540999108,0.342259528940025,0.00136331525272704,0.571701238527655,0.896806151754384,0.0102451939411279,0.00258621483336263,0.0292927377602306,0.664633161792668,0.0135919087359233,0.00222313540999108,0.000132600665865956,0.00258621483336263,0.000497797379436005,2.09497762120314e-05,0.0708943175492232,0.000397509429174381,0.0220341909323654,0.0306758950616401,0.0512655897864915,0.0478559768420606,0.33058925941211,0.795414501853898,0.0139059688143628,0.005124081698753,0.00494668966222322,0.000397509429174381,9.54358182703174e-07,0.0132286641980361,0.0446092964633631,0.00580115047447816,0.000309405357047821,0.148524844747907,0.00580115047447816,0.00580115047447816,0.0358059970520292,0.187417731783863,0.00675706454256231,0.0146417460736652,0.00158884768026901,0.0153173290532818,0.00118060561747546,0.586823664362705,0.896985870819554,0.00299286368018592,0.245265000730777,0.13765791634773,0.00299286368018592,0.879918578878675,0.159105769412196,0.00654349014683797,0.00344645026182744,0.0153173290532818,0.312104065124924,4.68940831792608e-05,0.0059695192460536,0.0143389984337259,0.00450843548429436,0.000200713073324366,0.391096770941896,0.00143474036993663,0.484451661455399,0.0478559768420606,0.000397509429174381,0.000268442910799305,0.26523878689279,0.00430913347776141,0.0260968910527031,0.0753623350534838,0.000951362855555526,0.0102451939411279,0.208063463695353,0.166699987624945,0.208063463695353,0.000331668339126789,0.443261936450183,0.00685172789098187,0.0240031912007137,0.13765791634773,0.00308965217467483,0.0198921335249136,9.13597479321737e-05,0.00823976871233834,0.00116684528435584,0.00344645026182744,0.509797409524132,0.0793962329371463,0.0102451939411279,0.0306758950616401,0.931234351201881,0.00222313540999108,0.0153173290532818,0.0052531375924878,0.00267006598302011,0.707927241461619,0.0136288218016865,0.0991847058975841,0.000642825988627749,0.948402225236522,0.00450843548429436,0.000521133700480902,0.00258621483336263,0.00529097369215292,0.106252371759346,0.00196228561624223,0.0168314561868934,0.0059695192460536,0.130948069507173,0.255137751758957,0.00160704046959648,0.470531995381542,0.00565303082274982,4.68940831792608e-05,0.77001958268201,0.000397509429174381,0.0240031912007137,0.484451661455399,3.12688955750318e-05,0.00395044897254282,0.00190036772552826,0.712884219214772,0.0102451939411279,0.00276435637409111,0.0570004533500388,0.00133200475422424,0.0184527180284455,0.034168138553426,0.327349026522696,0.921275215958158,0.12327701826213,0.291470553522429
"P2",0.000682001289681322,NA,0.0395980557151432,4.31407517351712e-05,0.00909501142045421,0.00385009365655953,0.371509666939279,0.00713841544838001,0.000224353726321791,0.00016664768257213,0.483665965701008,0.00103830146628581,0.831252795686036,0.0141215254810705,0.467227889177089,0.000366926593797778,0.00567052878802921,0.0158066882441519,0.00071795467566238,0.0190194558338805,0.000278811844083959,0.000753851175952391,0.0190194558338805,0.409428194878364,0.181721477401602,0.0340673316633562,8.06383406870559e-06,5.54403659291935e-05,0.211642967220043,0.0681500850864123,0.0866383354577387,0.00500404918378816,0.130185835682301,0.00411738035568088,0.00363927930761854,2.63386489995909e-06,0.0247000382613214,0.00389134057088336,0.00720175094976216,0.0236773475803482,0.58930568939147,0.157483339696297,6.63680496382213e-06,0.14031277047271,0.0425901828134518,0.00679293000750536,0.00532943475257008,0.0490488481513114,0.861697351268291,0.00110155002966827,0.00607585467232363,0.00853932400138913,0.00629272775947443,0.00338230909549209,0.422481142333308,0.359292817671478,0.147338698712389,0.0918457918572557,0.00359617644538401,0.000923216569037599,0.000483175507651978,0.00807443795290608,0.000481213734712327,0.0130122431840831,0.519302297016613,0.00215610396191868,0.672054217217821,0.836905841556673,0.00169653289463567,0.0043984927612255,0.0120643168239103,0.586157732126183,0.00507736182973817,0.0279602596510262,0.000168570707605342,0.0136735522412892,1.34278422043721e-05,0.00116197342766133,0.022685763799563,0.000293589794854832,0.00640178456545781,0.0302993546927275,0.0111699289259677,0.0106012347396098,0.117441756879022,0.632487778851591,0.000354759007349159,6.58802100059752e-05,0.00268615548339102,0.000481213734712327,6.58802100059752e-05,0.00449207534158713,0.0441447742190633,0.00169653289463567,0.000378432098972592,0.785217568749433,0.0198921335249136,0.00853932400138913,0.00312665637392051,0.0658417049460993,0.0014065683892257,0.0241504774295005,0.00480353794382737,0.000315007062527517,0.00063612470502572,0.72055456354042,0.211642967220043,0.000278811844083959,0.533867048433135,0.022685763799563,0.00100494678387464,0.578567183873968,0.0817882263815284,0.00807443795290608,0.00156142911092916,0.0043984927612255,0.0379787575596442,6.30866695492394e-05,0.00339632301489745,0.00135961615279445,0.00902392513944239,8.06383406870559e-06,0.307014178900402,0.0134436180772137,0.133506869463948,0.022685763799563,0.000124266786498684,0.000514459342809026,0.40297832764889,0.00363927930761854,0.00720175094976216,0.0867182974439262,0.012374896241794,6.58802100059752e-05,0.672054217217821,0.59378680601684,0.136882432772603,0.000354759007349159,0.753434083780813,0.0049967329471774,0.0106012347396098,0.0279602596510262,0.0127639445829146,0.00537204694792326,7.87194465834418e-07,0.00720175094976216,0.000481213734712327,0.00359617644538401,0.947947031653805,0.0299254999314291,0.00110155002966827,0.00335517862393742,0.837187854464164,0.00232867514023738,0.00385009365655953,0.000879476271606894,0.00300509427687445,0.242719753893078,0.0674838777462909,0.232948783428917,0.0130122431840831,0.888252331652893,0.0111699289259677,0.000915011267983656,0.0117609708835982,0.000124266786498684,0.449188744038428,0.000778964799414528,0.0291128808659877,0.00293143531216611,0.624675666406758,0.123706328208118,0.0183011884747337,0.59378680601684,0.00112466506545639,1.8126739895985e-05,0.965469596324854,0.000604447592348567,0.0619578253998605,0.563504135774586,1.09779059540571e-05,0.0043984927612255,0.0158066882441519,0.578567183873968,1.33122576890798e-05,8.96457353753988e-05,0.0509554405453156,6.41754745700496e-05,0.0268409444196136,0.0454601411652928,0.110081235849039,0.387819895681146,0.0778502189797419,0.763759294711427
"P3",0.00823976871233834,0.0395980557151432,NA,0.00926088997252128,0.00359617644538401,0.00136331525272704,0.948402225236522,0.00168271074538762,0.00199849467098501,0.00259137900392559,0.484451661455399,0.0117306361137115,0.0675871397018759,0.000397509429174381,0.103344920851371,0.0816574338982714,0.00190036772552826,0.00190036772552826,0.000748444730074738,0.00920177977763492,0.00654349014683797,0.0102451939411279,0.00190036772552826,0.556737056176831,0.0415214944103186,5.99785744652692e-05,0.0220341909323654,0.0358059970520292,0.00654349014683797,0.000114133598146271,0.879075410400553,0.0331699010901059,0.879918578878675,0.0102451939411279,7.12897180132899e-06,0.0247923338370595,0.0708943175492232,0.00589582225186214,0.0625114832796152,0.159105769412196,0.117441756879022,0.0247000382613214,0.0190123479526099,0.470531995381542,0.91409334241076,5.99785744652692e-05,0.000642825988627749,0.680597508286082,0.413371020433275,0.217020225759977,0.0395980557151432,0.00823976871233834,0.00168271074538762,0.00532943475257008,0.112109291468892,0.00580115047447816,0.0306758950616401,0.0240031912007137,0.00222313540999108,0.000179040082668891,0.00160704046959648,0.00395044897254282,0.000309405357047821,0.00190036772552826,0.982791768902848,0.0625114832796152,0.319138785503305,0.462836643549213,0.00580115047447816,0.00823976871233834,0.0198991350471891,0.879918578878675,0.00222554071797831,0.000331668339126789,0.00199849467098501,0.0153173290532818,0.0425901828134518,0.00902392513944239,0.26523878689279,0.0009598034617464,0.0168314561868934,0.0478559768420606,0.00395044897254282,0.00395044897254282,0.33058925941211,0.778725396245442,0.0260968910527031,0.0125930304960939,0.0009598034617464,0.00823183981083764,0.020185498509854,0.0059695192460536,0.000418117940415019,0.0385884529220193,0.0103829741052914,0.539026720193219,0.00190036772552826,0.00161476898606994,0.296904115688764,0.615006487406935,0.0132286641980361,2.13376862272519e-05,0.00259137900392559,0.0446092964633631,0.00166750559952922,0.0899137363026392,0.778725396245442,0.0102451939411279,0.498555985524189,0.011374198642691,0.00580115047447816,0.896985870819554,0.0625114832796152,0.00654349014683797,0.00823976871233834,0.00735502885780503,0.173403363306789,0.00235775253257575,0.000914801334335191,0.00118060561747546,0.00258621483336263,0.0220341909323654,0.617523489540142,0.000189297656477905,0.498555985524189,0.0666118822668891,0.00140668142760703,0.00598622757340062,0.15173503571673,0.000503977418436108,0.011374198642691,0.0585894753885676,0.00735502885780503,0.226206044935027,0.366251460583582,0.0102451939411279,0.0220341909323654,0.0125930304960939,0.829023640531309,0.00603344649828674,0.005124081698753,0.862898073694971,0.00465307670103021,0.147338698712389,0.0381594755494201,0.0260968910527031,0.000132600665865956,0.00344645026182744,0.539026720193219,0.108442821951915,0.0139059688143628,0.00920177977763492,0.0478559768420606,0.13765791634773,0.011374198642691,0.0146417460736652,0.0157927720786675,0.973726480037516,0.00494668966222322,0.12327701826213,0.000521133700480902,0.118175957013032,0.00395044897254282,0.106252371759346,4.19104465303466e-05,0.0469935875256149,0.416774768899138,0.034168138553426,0.00078544167785366,0.000132179891026762,0.0899137363026392,0.0899137363026392,0.12327701826213,0.862898073694971,0.00140668142760703,0.0009598034617464,0.905370070049872,0.000631344643878151,0.617523489540142,0.296904115688764,0.00199849467098501,0.00190036772552826,0.000114133598146271,0.617523489540142,0.0446092964633631,0.00729079637268537,0.0110623663612106,0.0214257216631375,0.0512655897864915,0.0247358579036252,0.321524957476802,0.382302134674022,0.0415238357970016,0.469276755749554
"P4",3.12688955750318e-05,4.31407517351712e-05,0.00926088997252128,NA,0.00268615548339102,0.00430913347776141,0.268969366761864,0.00144678975322354,3.87003789104057e-06,0.000973064291516668,0.447411028353368,0.000139724411801545,0.801745366597642,0.00623966566950163,0.415739248530577,0.00779651234674184,0.0009598034617464,0.000631344643878151,0.000787557730744126,0.0452632009236398,0.000132600665865956,0.00168271074538762,0.00926088997252128,0.285748611836296,0.0977516186345206,0.00430913347776141,9.61669053010095e-05,4.68940831792608e-05,0.119521236970933,0.011603191095138,0.39490028068741,0.00140668142760703,0.167901395515841,0.00140668142760703,0.00404856186782432,6.27663589525262e-06,0.0763304658156949,0.00241239101828805,0.011603191095138,0.0839445199643003,0.414706179437491,0.0942043297273045,4.43016514370953e-05,0.303106688418785,0.0403425364666448,0.00116684528435584,0.00168271074538762,0.126280773844256,0.566636391646852,0.00322232531318511,0.00629272775947443,0.00116684528435584,0.000483001547676443,0.000750825486327988,0.499181447362397,0.0563493789302973,0.0892974413836753,0.0865929699622363,0.0009598034617464,0.000483001547676443,0.00171416860585394,0.000503977418436108,0.00061546500551346,0.00276435637409111,0.601830069822623,0.00643281273896679,0.844689572103557,0.794915594434769,0.00116684528435584,0.00116684528435584,0.00546282106003382,0.746527481740289,0.00241239101828805,0.00494668966222322,3.87003789104057e-06,0.000271496278299699,2.85269405233546e-05,0.000923216569037599,0.0103829741052914,0.00061546500551346,0.00823183981083764,0.00926088997252128,0.00235775253257575,0.00235775253257575,0.189364868582836,0.545567337084142,0.000503977418436108,0.000179040082668891,0.000326983014522053,5.35106623105186e-05,6.80903314727033e-05,0.00173637121696246,0.011603191095138,0.000397509429174381,5.90549680268282e-08,0.355052433056292,0.000631344643878151,0.00926088997252128,0.011603191095138,0.228542757810983,0.000499110360584254,0.00882342579873763,0.000389926980472133,0.000503977418436108,0.00100392404354244,0.454644865319071,0.447411028353368,0.000237308308238982,0.499181447362397,0.0278663047149368,0.00116684528435584,0.433110270146378,0.0469935875256149,0.00322232531318511,0.000503977418436108,0.00116684528435584,0.147107225469261,7.3930486443885e-07,0.000973064291516668,0.00335812645369993,0.00823183981083764,4.68940831792608e-05,0.237161988448497,0.000540110075742728,0.384862600516813,0.0159045157852293,3.51133787379609e-05,2.1352190899826e-05,0.189364868582836,0.00209770795109421,0.00926088997252128,0.0316615146701804,6.80903314727033e-05,0.000448293650276987,0.365071737909937,0.176293350136882,0.0715255110239224,1.23016537130205e-05,0.327142062591756,0.00333264168371095,0.00565303082274982,0.140537525793845,0.000417041106782534,0.0368604270441752,2.85269405233546e-05,0.00430913347776141,0.000213327126805885,0.00140668142760703,0.926089576591428,0.0538664983604931,0.00140668142760703,0.00199849467098501,0.529908390325752,0.00116684528435584,0.00168271074538762,1.65110036025595e-05,0.000188419194088185,0.874217416824738,0.0217504544279234,0.0981557079548672,0.00116684528435584,0.781900627203415,0.00373581946725876,0.000351313398019082,0.00729079637268537,0.00057999264917985,0.476673689319913,4.96577425090905e-05,0.00729079637268537,0.00119059017494272,0.222138113177062,0.176293350136882,0.00879463304836348,0.764162321089335,0.000326983014522053,2.2103738753998e-05,0.835375725262583,0.000112504013698889,0.155793660052075,0.799734844593199,3.87003789104057e-06,0.000397509429174381,0.0009598034617464,0.685726914479804,0.00183540456650366,0.000326983014522053,0.0149524333814952,8.80236139531032e-05,0.0129267026139011,0.024183009971749,0.238483460429489,0.957941629407001,0.0238201413042214,0.598830829531214
"P7",0.0315202260794163,0.00909501142045421,0.00359617644538401,0.00268615548339102,NA,0.000216175373306537,0.220708015504403,0.00162776850541713,0.000293589794854832,0.00391520374891696,0.888252331652893,0.0223939146550713,0.245884994170618,0.000604447592348567,0.787647800496776,0.0528886619756264,0.00853932400138913,0.000615568644065423,6.41754745700496e-05,0.111389816475383,0.0130122431840831,0.00143474036993663,0.00567052878802921,0.632487778851591,0.269479388463033,0.000615568644065423,0.00853932400138913,0.00532943475257008,0.147338698712389,0.00640178456545781,0.913337080093622,0.00762875095968552,0.712399836889992,0.00232867514023738,0.000481213734712327,0.00242632263173359,0.158293943667979,0.000857952764793612,0.056167175387398,0.347291460927888,0.0311377321101132,0.0317568995015884,0.000991265520308593,0.0599836082381668,0.347291460927888,0.00215610396191868,0.0340673316633562,0.601453777132892,0.575840898995111,0.0999138724178623,0.0594412765844152,0.0165692907131667,0.000168570707605342,0.00429040362320543,0.845663716050892,0.0490488481513114,0.165877273197386,0.0247000382613214,0.00640178456545781,0.00162776850541713,0.00207439966431266,0.00500404918378816,0.00162776850541713,0.00500404918378816,0.811858676333336,0.143798117491237,0.211642967220043,0.352382103650235,0.000106700247878067,0.0136735522412892,2.26681577286669e-05,0.879709441180887,6.63680496382213e-06,0.00100494678387464,0.00193635808505421,0.0150702293109322,0.0115522338409009,0.0311377321101132,0.0158066882441519,0.0101904637031849,0.000123988877142711,0.0106012347396098,1.33122576890798e-05,4.63468513651755e-05,0.0867182974439262,0.2028076432501,0.00120515436563218,0.000315007062527517,2.28638602162157e-05,0.0101904637031849,0.0340673316633562,0.000879476271606894,0.00156142911092916,0.00143474036993663,0.000750825486327988,0.870274661209931,0.000165103700690228,0.00169653289463567,0.126919076734107,0.793641773574392,1.93011463878179e-05,0.00271802176951041,0.0201763910349619,0.00469389304867374,0.00425071400065757,0.162057506175237,0.435735756118906,0.00270529564613975,0.965529985372758,3.168594585512e-05,0.00532943475257008,0.211642967220043,0.0043984927612255,0.00762875095968552,0.00952876116769863,9.13597479321737e-05,0.0337564349299089,0.00228786563448802,0.00153612472733444,0.000778964799414528,0.0247000382613214,0.0130122431840831,0.563504135774586,0.00488594721946178,0.60915800878752,0.000682001289681322,0.00135838736491922,0.00931039379146048,0.0971737747799288,0.00313524115319774,0.00169653289463567,0.2028076432501,0.00602781559390309,0.0247000382613214,0.837187854464164,0.0971737747799288,0.0599836082381668,0.012374896241794,0.390233673923637,0.0630659265653897,0.00679293000750536,0.680063845919737,0.00622127053473531,0.10484562413908,0.0151869277947934,0.00312665637392051,0.000293589794854832,0.00679293000750536,0.685998658032808,0.083590960270246,0.00359617644538401,8.06383406870559e-06,0.0580535496581409,0.0181751238570751,0.000445901287358552,6.41754745700496e-05,0.0324755206041829,0.934253769409975,0.190747975996385,0.0555248917369182,0.0100543554551855,0.177675373725206,0.0425901828134518,0.0340673316633562,0.00720175094976216,0.0275102801905431,0.888252331652893,0.0170849959989861,0.0165692907131667,0.000286297484946019,0.640334525075013,0.165877273197386,0.177271054894472,0.896806151754384,0.00516828465157859,0.0055246841273795,0.956843370989723,0.000923216569037599,0.991380381721317,0.415929261274779,0.00482951628902795,0.000216175373306537,0.00640178456545781,0.15458641247553,0.00640178456545781,0.00363927930761854,0.00119323032407648,0.00271802176951041,0.0367585156261883,0.00322849472013953,0.110081235849039,0.908039448463349,0.0102950341739558,0.625979747626637
"P8",0.005124081698753,0.00385009365655953,0.00136331525272704,0.00430913347776141,0.000216175373306537,NA,0.931234351201881,0.00168271074538762,0.000631344643878151,0.00158884768026901,0.456800852639923,0.0157927720786675,0.0302549487275088,0.0009598034617464,0.348016950206137,0.0328184415966937,0.00114310508680404,0.00654349014683797,2.13376862272519e-05,0.0139059688143628,0.00450843548429436,0.000152674064676672,0.0260968910527031,0.199335494617809,0.124454791188834,0.000114133598146271,0.00920177977763492,0.0184527180284455,0.0512655897864915,0.00580115047447816,0.646456398678327,0.011374198642691,0.829023640531309,0.00190036772552826,3.12688955750318e-05,0.00174743736500726,0.106252371759346,0.00372725533456264,0.0125930304960939,0.391096770941896,0.169753407325675,0.0100543554551855,0.00147546498606843,0.1908358740045,0.391096770941896,0.00395044897254282,0.00450843548429436,0.366251460583582,0.982670170476431,0.0708943175492232,0.102705183346472,0.0102451939411279,0.000631344643878151,0.00143474036993663,0.617523489540142,0.124454791188834,0.0899137363026392,0.0283196712957601,0.00222313540999108,0.000132600665865956,0.00174743736500726,0.00258621483336263,0.000782323842682953,0.00136331525272704,0.965590268918779,0.0666118822668891,1,0.469732557172844,0.000642825988627749,0.0139059688143628,0.00112984737738664,0.712884219214772,1.51936591086255e-06,0.000418117940415019,0.000631344643878151,0.0184527180284455,0.00411738035568088,0.00215610396191868,0.0478559768420606,0.00373581946725876,0.000200713073324366,0.0240031912007137,0.00344645026182744,0.00450843548429436,0.0899137363026392,0.416774768899138,0.0184527180284455,0.00078544167785366,0.00199849467098501,0.0129267026139011,0.00344645026182744,0.00158884768026901,0.0184527180284455,0.0102451939411279,0.00430913347776141,0.553900040754205,0.00190036772552826,0.000418117940415019,0.0385884529220193,0.678446686329941,0.00110834688637196,0.00133200475422424,0.0146417460736652,0.0260968910527031,8.64551044728046e-05,0.174519008130059,0.845930921228779,0.00823976871233834,0.571701238527655,0.00114310508680404,0.000200713073324366,0.617523489540142,0.100602631832255,0.020185498509854,0.00735502885780503,0.000331668339126789,0.0161631236320452,0.000782323842682953,0.00401672211039683,0.00166750559952922,0.00823976871233834,0.0139059688143628,0.648795709784666,0.00110155002966827,0.745609480980708,0.00161476898606994,0.00140668142760703,0.0157927720786675,0.130948069507173,0.00140668142760703,0.00078544167785366,0.403833088314712,0.0358059970520292,0.0478559768420606,0.965590268918779,0.0666118822668891,0.208063463695353,0.0306758950616401,0.586823664362705,0.0343892739141434,0.00735502885780503,0.245265000730777,0.00675165248031817,0.0143593660834833,0.00359617644538401,0.00450843548429436,4.68940831792608e-05,0.000331668339126789,0.400392400275397,0.0971737747799288,0.0125930304960939,0.000951362855555526,0.33058925941211,0.0139059688143628,0.00114310508680404,0.00133200475422424,0.0564495878391509,0.834586391153786,0.0948763124839902,0.162220597532774,0.00222313540999108,0.617523489540142,0.0240031912007137,0.0153173290532818,4.19104465303466e-05,0.0175693732182678,0.33058925941211,0.052774096020423,0.0331699010901059,0.000606506063937085,0.527302354166108,0.130948069507173,0.0808795345970128,0.862898073694971,0.00643281273896679,0.00116684528435584,0.913943252875241,0.000179040082668891,0.378568669662303,0.965590268918779,0.00199849467098501,0.00136331525272704,0.00920177977763492,0.144586301303347,0.005124081698753,0.000631344643878151,0.0227408834448086,0.000748444730074738,0.080019375920275,0.00598622757340062,0.015005825301196,0.462373198398017,0.170047749698329,0.853736016498826
"P9",0.982791768902848,0.371509666939279,0.948402225236522,0.268969366761864,0.220708015504403,0.931234351201881,NA,0.53771380005379,0.352181464563197,0.719548871875791,0.0666118822668891,0.710931859519093,0.190273611424011,0.808685532490661,0.0355340726385336,0.604419198531611,0.91409334241076,0.174519008130059,0.373127948683239,0.443261936450183,0.586823664362705,0.456800852639923,0.556737056176831,0.255137751758957,0.712884219214772,0.896985870819554,0.1908358740045,0.106252371759346,0.199335494617809,0.729194990751066,0.293298063028333,0.712884219214772,0.0753623350534838,0.712884219214772,0.880968590405459,0.162220597532774,0.680597508286082,0.345162700499118,0.812182698028059,0.948402225236522,0.105548053930175,0.896806151754384,0.241141519442117,0.0512655897864915,0.112109291468892,0.27556745095678,0.571701238527655,0.199335494617809,0.524324327435999,0.208063463695353,0.42908344267491,0.948402225236522,0.339537388214551,0.301482697461456,0.199335494617809,0.648795709784666,0.1908358740045,0.498555985524189,0.342259528940025,0.569409732617248,0.505124260651109,0.896985870819554,0.880968590405459,0.712884219214772,0.199335494617809,0.845930921228779,0.166699987624945,0.896806151754384,0.235621003512646,0.541935885731317,0.428101004360411,0.378568669662303,0.549541121562551,0.982791768902848,0.314997803691406,0.498555985524189,0.548602518561392,0.820284525702442,0.366251460583582,0.990815137897211,0.602099427786538,0.829023640531309,0.080019375920275,0.0708943175492232,0.366251460583582,0.0478559768420606,0.217020225759977,0.159105769412196,0.291470553522429,0.601830069822623,0.931234351201881,0.348016950206137,0.527302354166108,0.296904115688764,0.247504112604962,0.187417731783863,0.33058925941211,0.91409334241076,0.296904115688764,0.646456398678327,0.373127948683239,0.893202174251184,0.588558895607686,0.226206044935027,0.913488219830278,0.470531995381542,0.00114310508680404,0.429918785032884,0.080019375920275,0.159105769412196,0.602099427786538,0.0415214944103186,0.0708943175492232,0.696683109395766,0.27556745095678,0.255137751758957,0.28935525059363,0.327142062591756,0.335809900998261,0.495450359532312,0.680597508286082,0.342259528940025,0.91409334241076,0.72055456354042,0.541935885731317,0.556737056176831,0.618296915463647,0.400392400275397,0.812182698028059,0.773019010682236,0.778725396245442,0.498555985524189,0.33058925941211,0.0478559768420606,0.26523878689279,0.648795709784666,0.484451661455399,0.182563978573167,0.712884219214772,0.880968590405459,0.795414501853898,0.845930921228779,0.375065236242,0.753434083780813,0.483665965701008,0.696683109395766,0.553468309320206,0.795414501853898,0.615006487406935,0.563504135774586,0.498555985524189,0.112109291468892,0.27556745095678,0.617523489540142,0.159105769412196,0.115503490900424,0.350596359398154,0.542027792209898,0.643300403799169,0.912556071021756,0.812182698028059,0.648795709784666,0.795414501853898,0.617523489540142,0.571701238527655,0.345828486602244,0.011374198642691,0.204581906657955,0.745609480980708,0.335809900998261,0.27556745095678,0.778725396245442,0.982482840704511,0.199335494617809,0.352181464563197,0.651712523544102,0.234736690629199,0.447411028353368,0.527302354166108,0.00344645026182744,0.58553230189491,0.456800852639923,0.862898073694971,0.664633161792668,0.556737056176831,0.553468309320206,0.315758197187108,0.453831235026174,0.680597508286082,0.81087645719889,0.921275215958158,0.834586391153786,0.231425447625307,0.352181464563197
