"","HN1","HN2","HN3","HN4","HN5","HN6","HN7","HN8","HN9","HN10","HN11","HN12","HN13","B2","B3","B4","B7","B9","B10","B11","B12","B14","B16","B18","B19","B23","B25","B26","B28","B31","B32","B33","B37","B38","B43","B45","B48","B53","B56","B63","B64","B65","B67","B68","B70","B72","B79","B80","B81","B84","B86","B87","B97","B99","B100","B101","B106","B114","B118","B120","B123","B124","B126","B129","B131","B132","B140","B146","B149","B152","B155","B163","B171","B175","B179","B181","B184","B188","B196","B201","B203","B205","B206","B207","B209","B210","B211","B212","B223","B225","B233","B235","B236","B241","B242","B243","B244","B247","B249","B254","B257","B261","B265","B268","B273","B278","B280","B281","B283","B284","B285","B289","B291","B292","B293","B295","B299","B300","B301","B305","B309","B310","B311","B312","B314","B317","B319","B323","B325","B326","B329","B332","B333","B336","B337","B339","B349","B351","B353","B354","B357","B360","B362","B365","B366","B369","B370","B371","B372","B373","B375","B376","B378","B379","B384","B385","B386","B392","B393","B394","B397","B399","B400","B401","B404","B411","B418","B422","B423","B424","B428","B429","B437","B441","B447","B449","B452","B453","B454","B455","B456","B460","B465","B466","B467","B468","B471","B473","B475","B478","B479","B484","B487","B489","B493","B496","B504","B510","B515","B517","B519","B520","B523","B526","B532","B533","B539","B541","B543","B546","B549","B552","B553","B554","B556","B558","B560","B563","B564","B573","B575","B579","B580","B581","B587","B588","B590","B591","B592","B594","B596","B598","B600","B601","B602","B603","B606","B609","B613","B614","B617","B620","B621","B622","B624","B627","B629","B632","B637","B638","B639","B640","B641","B642","B643","B646","B652","B654","B656","B661","B663","B667"
"HN1",NA,0.000521133700480902,0.527302354166108,0.0102451939411279,0.00643281273896679,0.00259582734930142,0.00133200475422424,0.080019375920275,0.00949191807771488,0.162220597532774,0.930002325688059,0.00427167018054275,0.601830069822623,6.99316495333946e-06,0.000152674064676672,0.00450843548429436,6.80903314727033e-05,0.00920177977763492,0.378568669662303,0.012374896241794,0.020185498509854,0.00519858416836483,0.0512655897864915,0.760483740071229,0.0168314561868934,0.00580115047447816,0.000695873273441006,0.000642825988627749,0.00222313540999108,0.00735502885780503,0.0103829741052914,0.00279771389937977,0.00580115047447816,0.0397412805491411,0.00100494678387464,0.0165692907131667,0.00856333307795731,0.00190036772552826,0.00161476898606994,0.0283196712957601,0.664633161792668,0.0117306361137115,0.00643281273896679,0.000132600665865956,0.0117609708835982,0.00168271074538762,0.00823976871233834,0.0117306361137115,0.000165103700690228,0.0268907007358239,0.000152674064676672,0.011603191095138,0.00823976871233834,0.077527200453535,0.00654349014683797,0.00920177977763492,0.00221510532230029,0.00299286368018592,0.0385884529220193,0.126919076734107,0.0107081099203516,0.00395044897254282,0.00118060561747546,0.00450843548429436,0.00258621483336263,0.0157927720786675,0.0045654475762249,0.0143593660834833,0.0168314561868934,0.000179040082668891,0.000445901287358552,0.00235775253257575,0.000200713073324366,0.00565303082274982,0.000951362855555526,0.00856333307795731,0.00952876116769863,0.982670170476431,0.00450843548429436,9.61669053010095e-05,0.0143593660834833,0.00136331525272704,0.000259811849861347,0.00258621483336263,0.0153173290532818,0.00322232531318511,0.00823976871233834,0.00720175094976216,2.84280453484165e-05,0.0107081099203516,0.00853932400138913,0.00729079637268537,0.0034756600087813,0.000385574630546337,0.00259137900392559,0.0102451939411279,0.000397509429174381,0.000331668339126789,0.319138785503305,0.00188209431876141,0.00161476898606994,0.005124081698753,9.67559259881234e-05,0.0415214944103186,0.100602631832255,0.00110834688637196,0.000631344643878151,0.000503977418436108,0.378568669662303,0.0257543870745449,0.000301821231233346,0.33058925941211,2.03842463242232e-06,0.0009598034617464,0.00199849467098501,0.0106012347396098,0.00749896809957273,4.68940831792608e-05,0.000631344643878151,0.00643281273896679,0.000631344643878151,0.0872863854597608,0.00299286368018592,0.245265000730777,0.00823183981083764,0.000397509429174381,0.00926088997252128,0.000403724159252938,0.0059695192460536,0.000486369162343792,0.00312665637392051,0.0190194558338805,0.000152674064676672,0.00469389304867374,0.00735502885780503,0.00110834688637196,0.0139059688143628,0.00519858416836483,0.00749896809957273,0.00308965217467483,0.00267006598302011,0.00758832663689146,0.159105769412196,0.00926088997252128,0.00235775253257575,0.00267006598302011,0.0009598034617464,0.052774096020423,0.0139059688143628,0.0951573665941248,0.829023640531309,0.0125930304960939,0.000232966669146295,0.0330339699851745,0.0095911016616097,0.000642825988627749,0.00258621483336263,0.00762017432721263,0.00116684528435584,0.00161476898606994,0.217020225759977,0.00735502885780503,0.015752067028417,0.0625114832796152,0.0168314561868934,0.00135232476740099,0.0173521925054074,0.00270529564613975,0.000342671046916543,0.000309405357047821,0.0143593660834833,0.000914801334335191,0.00729079637268537,0.000385574630546337,0.366251460583582,0.00529097369215292,0.00823976871233834,0.0415214944103186,0.416774768899138,0.0116588839525047,0.0045654475762249,0.0153173290532818,0.00184042485548774,0.00450843548429436,0.00161476898606994,0.000748444730074738,0.00430913347776141,0.0102451939411279,0.0129864256750896,0.00580115047447816,0.0184527180284455,0.000850227694782157,0.00166750559952922,0.080019375920275,0.00222554071797831,0.00100494678387464,0.000503977418436108,0.00401672211039683,0.0184527180284455,0.00469389304867374,0.00841326423190103,0.000631344643878151,0.00920177977763492,0.000132600665865956,0.0358059970520292,0.000486369162343792,0.000385574630546337,0.000914801334335191,0.000564147641099577,0.000331668339126789,0.000132600665865956,0.00140668142760703,0.00147546498606843,0.000631344643878151,3.12688955750318e-05,0.00373581946725876,0.00598622757340062,0.000385574630546337,0.000117936670329666,5.99785744652692e-05,0.00235775253257575,0.226206044935027,0.0899137363026392,0.00158884768026901,0.0220341909323654,0.166699987624945,0.0139059688143628,0.144586301303347,0.00355761725784953,0.080019375920275,0.617523489540142,0.00735502885780503,0.0107081099203516,0.00143474036993663,0.00078544167785366,7.94650699953436e-06,0.00222313540999108,0.000123491100577411,0.00589582225186214,0.00259137900392559,0.0143587241271945,0.00190036772552826,6.92442144636374e-05,0.00494668966222322,0.00348836716603995,0.0122789369219158,0.0168314561868934,0.00344645026182744,0.00184042485548774,0.286122902914987,0.0184527180284455,0.00565303082274982,0.000331668339126789,0.0240031912007137,0.484451661455399,0.000486369162343792,0.00259137900392559,0.011374198642691,2.00681087494381e-05,0.0107081099203516,0.000506007223897376,0.00267006598302011
"HN2",0.000521133700480902,NA,0.965590268918779,0.0153173290532818,0.00643281273896679,0.00841326423190103,0.0234290508806532,0.011374198642691,0.0247358579036252,0.642858284489291,0.534557886000188,0.00749896809957273,0.58553230189491,6.99316495333946e-06,0.000152674064676672,0.00136331525272704,4.68940831792608e-05,0.0153173290532818,0.199335494617809,0.00807443795290608,0.112109291468892,0.0190123479526099,0.0625114832796152,0.760483740071229,0.0240031912007137,0.0102451939411279,0.00519858416836483,0.00258621483336263,0.00161476898606994,0.0153173290532818,0.0103829741052914,0.00890046505466646,0.00344645026182744,0.0227090706649031,0.00156142911092916,0.022685763799563,0.00856333307795731,0.005124081698753,0.00136331525272704,0.0548421197754076,0.948402225236522,0.0268907007358239,0.00823183981083764,0.000132600665865956,0.00469389304867374,0.00565303082274982,0.0220341909323654,0.0157927720786675,2.09497762120314e-05,0.00949191807771488,5.99785744652692e-05,0.00430913347776141,0.0184527180284455,0.141425387702911,0.005124081698753,0.00450843548429436,0.00301454660095213,0.00654349014683797,0.112109291468892,0.133506869463948,0.00460360942341875,0.0102451939411279,0.00308965217467483,0.0125930304960939,0.0220341909323654,0.00528801957619196,0.000850227694782157,0.00335517862393742,0.112109291468892,0.00430913347776141,0.0207937091260826,0.00430913347776141,4.19104465303466e-05,0.00926088997252128,0.000152674064676672,0.0161631236320452,0.00411738035568088,0.467312644206468,0.005124081698753,0.000782323842682953,0.00184042485548774,0.00450843548429436,0.00190036772552826,0.00190036772552826,0.0220341909323654,0.00322232531318511,0.00136331525272704,0.00335517862393742,9.54358182703174e-07,0.0132286641980361,0.00720175094976216,0.00729079637268537,0.00749896809957273,0.000914801334335191,0.0119190491084002,0.020185498509854,0.00276435637409111,0.000331668339126789,0.696683109395766,0.00158884768026901,0.0153173290532818,0.00190036772552826,9.67559259881234e-05,0.0446092964633631,0.182563978573167,0.00762017432721263,0.00494668966222322,0.00235775253257575,0.648795709784666,0.0340673316633562,0.000301821231233346,0.648795709784666,1.86219510986962e-05,0.000397509429174381,0.000631344643878151,0.0043984927612255,0.00707079636300145,0.000179040082668891,9.61669053010095e-05,0.00823183981083764,1.23016537130205e-05,0.0427573315040295,0.0184527180284455,0.696683109395766,0.00643281273896679,0.0009598034617464,0.0290927274117414,0.00147546498606843,0.00259137900392559,0.000914801334335191,0.00335517862393742,0.050765334660571,0.00258621483336263,0.0100543554551855,0.00735502885780503,0.00133200475422424,0.0102451939411279,0.00205628101138955,0.00890046505466646,0.00758832663689146,0.000811315924598377,0.00407753363322816,0.378568669662303,0.00565303082274982,0.00430913347776141,0.00166750559952922,0.00140668142760703,0.064329278903676,0.011374198642691,0.0220341909323654,0.896985870819554,0.0385884529220193,0.000914801334335191,0.049696029793334,0.00221510532230029,0.00735502885780503,0.0168314561868934,0.0132286641980361,0.00116684528435584,0.00222313540999108,0.617523489540142,0.00580115047447816,0.0227408834448086,0.144586301303347,0.0306758950616401,0.0198991350471891,0.034168138553426,0.00385009365655953,0.000811315924598377,0.00116684528435584,0.0599836082381668,0.000232966669146295,0.0143587241271945,0.000606506063937085,0.416774768899138,0.00105943104315398,0.0260968910527031,0.0358059970520292,0.235621003512646,0.0135919087359233,0.00589582225186214,0.00344645026182744,0.00312665637392051,0.00258621483336263,0.0125930304960939,0.00110834688637196,0.00643281273896679,0.00580115047447816,0.0190217268823849,0.0125930304960939,0.0260968910527031,0.00993769413625722,0.000982639386866158,0.106252371759346,0.000452626142957158,0.00312665637392051,0.00235775253257575,0.0119190491084002,0.0168314561868934,0.00199348577413527,0.0227408834448086,0.000631344643878151,0.0358059970520292,0.00199849467098501,0.0153173290532818,0.000486369162343792,3.26718689327432e-05,0.00158884768026901,0.00589582225186214,0.00395044897254282,0.00199849467098501,0.00276435637409111,0.00301134815357051,0.00168271074538762,6.80903314727033e-05,0.0009598034617464,0.0316024069608489,0.000606506063937085,0.0247358579036252,0.00190036772552826,0.00168271074538762,0.745609480980708,0.13765791634773,0.00401672211039683,0.0240031912007137,0.0848687711339349,0.00735502885780503,0.112109291468892,0.00355761725784953,0.100602631832255,0.965590268918779,0.0139059688143628,0.0132286641980361,0.000216175373306537,0.000331668339126789,0.000232966669146295,0.00299286368018592,0.00102978007506227,0.00279771389937977,0.00401672211039683,0.00729079637268537,0.0125930304960939,0.000301821231233346,0.00199849467098501,3.26718689327432e-05,0.015752067028417,0.00450843548429436,0.000331668339126789,0.00184042485548774,0.208063463695353,0.00654349014683797,0.00430913347776141,0.00114310508680404,0.0240031912007137,0.378568669662303,0.000301821231233346,0.00259137900392559,0.0125930304960939,9.61669053010095e-05,0.0095911016616097,0.000506007223897376,0.0157927720786675
"HN3",0.527302354166108,0.965590268918779,NA,0.319138785503305,0.391579482229362,0.587737585699032,0.181716544611978,0.498555985524189,0.0085003568381814,0.0570004533500388,0.626924801946276,0.749558052467047,0.755331499803905,0.845930921228779,0.586823664362705,0.319138785503305,0.58553230189491,0.130948069507173,0.100602631832255,0.862659762625281,0.144586301303347,0.351213557203808,0.235621003512646,0.777196289457806,0.226206044935027,0.648795709784666,0.580016414973986,0.648795709784666,0.470531995381542,0.512840943181826,0.198403172506578,0.947476916324724,0.27556745095678,0.33868990778029,0.704272667435206,0.578567183873968,0.0767642616992685,0.965590268918779,0.745609480980708,0.443261936450183,0.354147641232922,0.481287412946627,0.163801647854733,0.419035506666371,0.586157732126183,0.522151788119764,0.378568669662303,0.727345327944012,0.548602518561392,0.844853681587023,1,0.268969366761864,0.391096770941896,0.204581906657955,0.541935885731317,0.100602631832255,0.63660987047085,0.217020225759977,0.931234351201881,0.688103943860458,0.267575665928552,0.745609480980708,0.222673422334491,0.378568669662303,0.0283196712957601,0.304307435469146,0.542027792209898,0.974144528820463,0.982791768902848,0.476673689319913,0.089257172215194,0.198403172506578,0.617523489540142,0.207701596776242,0.498555985524189,0.0675871397018759,0.632487778851591,0.304307435469146,0.443261936450183,0.476673689319913,0.80345110920634,0.0585894753885676,0.571701238527655,0.896985870819554,0.617523489540142,0.522151788119764,0.680597508286082,0.931114067419274,0.879918578878675,0.267575665928552,0.991380381721317,0.365071737909937,0.57233554454729,0.526814272905407,0.526814272905407,0.443261936450183,0.365071737909937,0.633090681246262,0.729194990751066,0.226955832616969,0.106252371759346,0.648795709784666,1,0.366251460583582,0.965590268918779,0.685982138201444,0.405190673393196,0.339537388214551,0.112109291468892,0.347291460927888,0.736508473047996,0.617523489540142,0.91409334241076,0.419035506666371,0.207701596776242,0.956918823900548,0.57233554454729,0.506787666817593,0.491626634410748,0.258106782203085,0.634926550149059,0.439943113216354,0.443261936450183,0.0184527180284455,0.339537388214551,0.668648229899445,0.677170127722922,0.938736519814301,0.300609186687405,0.426060729188269,0.624675666406758,0.111389816475383,0.617523489540142,0.753434083780813,0.91409334241076,0.982156653918725,0.745609480980708,0.388684482385325,0.208173908262856,0.327005010215011,0.678446686329941,0.453529963414165,0.245265000730777,0.126280773844256,0.58553230189491,0.879075410400553,0.702941680162176,0.163398620808563,0.512840943181826,0.931234351201881,0.484451661455399,0.378568669662303,0.541985292531403,0.182226617141096,0.468029723645501,0.255137751758957,0.144586301303347,0.323838252404698,0.247504112604962,0.948402225236522,0.27556745095678,0.762121655996299,0.186403630457541,0.296904115688764,0.845930921228779,0.0833412839285144,0.553900040754205,0.92252486452154,0.930749393226466,0.702941680162176,0.956918823900548,0.964320812070201,0.207701596776242,0.482431643714935,0.005124081698753,0.514444661619621,0.617523489540142,0.484451661455399,0.948402225236522,0.580016414973986,0.63487376753605,0.648795709784666,0.60915800878752,0.586823664362705,0.443261936450183,0.946499971585818,0.268969366761864,0.235621003512646,0.163398620808563,0.729194990751066,0.498555985524189,0.67513751307536,0.304307435469146,0.199335494617809,0.860457510377353,0.664075769442981,0.601830069822623,0.0816574338982714,0.416774768899138,0.712399836889992,0.194934433899525,0.685726914479804,0.296904115688764,0.58553230189491,0.443261936450183,0.840307118280272,0.620438118809029,0.115503490900424,0.408154523669754,0.745609480980708,0.685726914479804,0.601830069822623,0.67513751307536,0.327142062591756,0.808685532490661,0.227080799992594,0.0603000255410739,0.982156653918725,0.121455142891161,0.296904115688764,0.268969366761864,0.296904115688764,0.648795709784666,0.482431643714935,0.484451661455399,0.680597508286082,0.307909876180653,0.1908358740045,0.327005010215011,0.745609480980708,0.235621003512646,0.617523489540142,0.0552856836520332,0.965529985372758,0.33058925941211,0.439840269979982,0.342259528940025,0.982482840704511,0.534557886000188,0.257052210041416,0.227080799992594,0.541935885731317,0.946499971585818,0.553468309320206,0.840307118280272,0.757962190071627,0.456800852639923,0.795414501853898,0.422481142333308,0.931234351201881,0.617523489540142,0.140537525793845,0.100602631832255,0.391096770941896,0.729194990751066,0.426060729188269,0.719548871875791,0.27556745095678,0.58553230189491,0.348016950206137,0.930002325688059,0.509797409524132
"HN4",0.0102451939411279,0.0153173290532818,0.319138785503305,NA,0.000564883222112345,0.0884164306343136,0.00188209431876141,0.00654349014683797,0.0157927720786675,0.107813789478443,0.310048965658918,0.051456672212407,0.954096154845122,0.0168314561868934,0.0306758950616401,0.00735502885780503,0.0222873932929497,0.0951573665941248,0.429918785032884,0.14031277047271,0.100602631832255,2.010759543003e-05,0.174519008130059,0.63066112575018,0.0220341909323654,0.0153173290532818,0.0330339699851745,0.00735502885780503,0.000152674064676672,0.00136331525272704,0.0203015540707248,0.0045654475762249,0.0184527180284455,0.0190217268823849,0.0173585858460834,0.0106012347396098,0.00348836716603995,0.0168314561868934,0.00654349014683797,0.0708943175492232,0.378568669662303,0.0157927720786675,0.0151170684343673,0.00128245549936157,0.0158066882441519,0.0122517102263655,0.0153173290532818,0.0227090706649031,0.0190194558338805,0.0268907007358239,0.0260968910527031,0.00461960011047324,0.0125930304960939,0.00949191807771488,0.00823976871233834,0.00114310508680404,0.0480124920180502,0.000200713073324366,0.226206044935027,0.244376487259035,0.0255651095644083,0.00161476898606994,0.0190217268823849,0.0951573665941248,0.0168314561868934,0.0227090706649031,0.0247923338370595,0.0106012347396098,0.602099427786538,0.0151170684343673,0.00602781559390309,0.0151170684343673,0.00344645026182744,0.0077506284170834,0.00580115047447816,0.0059695192460536,0.0425901828134518,0.89626129789611,0.0306758950616401,0.0087350516299789,0.0367585156261883,0.000418117940415019,0.0102451939411279,0.0548421197754076,0.000642825988627749,0.00603344649828674,0.020185498509854,0.00807443795290608,0.0220341909323654,0.000748444730074738,0.0158066882441519,0.00980998568816771,0.0208157668770945,0.0119190491084002,6.92442144636374e-05,0.0446092964633631,0.0203015540707248,0.0153173290532818,0.541935885731317,0.000486369162343792,0.00580115047447816,0.0240031912007137,0.00460360942341875,0.00344645026182744,0.729194990751066,0.0107081099203516,0.0222873932929497,0.0222873932929497,0.664633161792668,0.0268409444196136,0.0195502235307101,0.235621003512646,0.0220341909323654,0.000564883222112345,0.00529097369215292,0.0143593660834833,0.0400118454834817,0.0136288218016865,0.0203015540707248,0.00461960011047324,0.0316615146701804,0.362722239733105,0.00190036772552826,0.664633161792668,0.0109804947553833,0.000703706312222163,0.0266776480706263,0.0190123479526099,0.0355340726385336,0.0052531375924878,0.056167175387398,0.0136735522412892,0.00136331525272704,0.0817882263815284,0.005124081698753,0.000748444730074738,0.00299286368018592,0.0532606128919642,0.0198991350471891,0.0208058566785112,0.00758832663689146,0.0316024069608489,0.0899137363026392,0.0122517102263655,0.00461960011047324,0.00355761725784953,0.0029866634297866,0.0085003568381814,0.0153173290532818,0.633090681246262,0.778725396245442,0.0125930304960939,0.0384066076686125,0.0116588839525047,0.0052531375924878,0.00580115047447816,0.0331699010901059,0.027838785688503,0.0122517102263655,0.00114310508680404,0.0753623350534838,0.0446092964633631,0.00890046505466646,0.0306758950616401,0.00114310508680404,0.00427167018054275,0.0085003568381814,0.0247000382613214,0.0208058566785112,0.00347186639766339,0.0918457918572557,0.00301454660095213,0.0151170684343673,0.0302549487275088,0.0478559768420606,0.0143587241271945,0.00920177977763492,0.005124081698753,0.182563978573167,0.0371059472208219,0.00940842559432076,0.0168314561868934,0.0181751238570751,0.00114310508680404,0.00735502885780503,0.0146417460736652,0.000867563768598867,0.0139059688143628,0.00598622757340062,0.0899137363026392,0.011374198642691,0.0208157668770945,0.00407753363322816,0.00450843548429436,0.00399243348466261,0.00411738035568088,0.00183540456650366,0.0119190491084002,0.00395044897254282,0.147338698712389,0.0104888226079631,0.00105943104315398,0.0139059688143628,0.00461960011047324,0.00735502885780503,0.0132286641980361,0.0302549487275088,0.00675706454256231,0.0446686424966209,0.0220341909323654,0.00461960011047324,0.00685172789098187,0.0198991350471891,0.00401472550535198,0.000703706312222163,0.0077506284170834,0.0227090706649031,0.0119190491084002,0.00675165248031817,0.000642825988627749,0.00255488838888507,0.1908358740045,0.106252371759346,0.0414407620935431,0.00222313540999108,0.0331699010901059,0.000152674064676672,0.00450843548429436,0.00308965217467483,0.0260968910527031,0.795414501853898,0.0385884529220193,0.00401672211039683,0.0130122431840831,0.0446092964633631,0.00301454660095213,0.020185498509854,0.0045654475762249,0.0463025447197962,0.027838785688503,0.00529097369215292,0.00823976871233834,0.00110834688637196,0.000867563768598867,0.00675706454256231,0.428101004360411,0.005124081698753,0.106252371759346,0.00291017231286128,0.712884219214772,0.080019375920275,0.0151170684343673,0.00258621483336263,0.0358059970520292,0.795414501853898,0.0059695192460536,0.0355340726385336,0.0168314561868934,0.00347186639766339,0.00856333307795731,0.00707079636300145,0.0173521925054074
"HN5",0.00643281273896679,0.00643281273896679,0.391579482229362,0.000564883222112345,NA,0.0266794684479263,4.10624288518235e-05,0.0892974413836753,0.0165022038392264,0.118712077524497,0.658695097634211,0.149601931917851,0.284616267486573,0.00494668966222322,0.00276435637409111,0.00199849467098501,0.00295200545563312,0.0813516129477134,0.44023265452102,0.0859472091196596,0.0419382999064237,9.27074330050459e-05,0.32103841437706,0.861837208899118,0.00235775253257575,3.12688955750318e-05,0.000969796181961913,0.000503977418436108,0.00199849467098501,6.80903314727033e-05,0.000326983014522053,0.000633566902573657,0.0009598034617464,0.000528290881106841,0.000674568345808702,0.00177693408532886,0.000227569156088903,0.00116684528435584,0.000503977418436108,0.00529097369215292,0.155793660052075,0.0024593372176005,0.000326983014522053,0.000326983014522053,0.00148840253535631,0.000326983014522053,0.00276435637409111,4.96577425090905e-05,0.00713841544838001,0.00032491038503446,0.00926088997252128,0.000326983014522053,0.000179040082668891,0.00146956877662952,0.00116684528435584,0.00322232531318511,0.000499110360584254,0.00168271074538762,0.113004029460415,0.092792541967303,0.00173637121696246,0.00116684528435584,0.000417041106782534,0.00235775253257575,0.00276435637409111,0.00266434203786936,0.00241239101828805,0.000427427652067269,0.426044387895524,0.000326983014522053,0.00228786563448802,0.000326983014522053,0.00926088997252128,0.000326983014522053,0.00116684528435584,0.000227569156088903,0.00248091535428929,0.496078483793482,0.000397509429174381,0.000326983014522053,0.00228786563448802,0.00199849467098501,0.0009598034617464,0.00276435637409111,0.000631344643878151,0.000326983014522053,0.000782323842682953,0.00123728433243686,0.00643281273896679,0.000227569156088903,0.00083358318726523,0.000326983014522053,0.00030639812387756,0.000389926980472133,0.00173637121696246,3.12688955750318e-05,0.000326983014522053,0.0009598034617464,0.358595995462978,0.000499110360584254,0.000397509429174381,0.000782323842682953,0.000499110360584254,0.000237308308238982,0.365071737909937,8.80236139531032e-05,0.000326983014522053,0.000326983014522053,0.461933625549468,0.000427427652067269,0.000389926980472133,0.0403425364666448,0.00494668966222322,0.000326983014522053,0.000326983014522053,0.000674568345808702,0.00241239101828805,0.00174913683125899,0.00623966566950163,0.000326983014522053,0.00174913683125899,0.0401482022646662,6.80903314727033e-05,0.73775119511615,0.000326983014522053,0.000326983014522053,0.00389684282118052,0.00384308740962203,0.000499110360584254,0.00289181952724293,0.00177693408532886,0.000105851283026759,0.000397509429174381,0.000674568345808702,0.00199849467098501,8.80236139531032e-05,3.12688955750318e-05,0.00241239101828805,0.00853439849283699,0.0024593372176005,0.000528290881106841,0.00389162767996787,0.0136288218016865,0.000326983014522053,0.000326983014522053,4.96577425090905e-05,0.000326983014522053,0.00011940659468701,0.00116684528435584,0.163801647854733,0.522151788119764,0.000309405357047821,0.000499110360584254,2.91625379063021e-05,8.80236139531032e-05,0.000309405357047821,0.00494668966222322,0.00289181952724293,0.000326983014522053,0.00140668142760703,0.0184481139041726,0.00729079637268537,0.000395584216966727,0.0563493789302973,0.00168271074538762,0.000707482110802182,1.31294351370936e-05,0.000427427652067269,0.00588200502596337,0.000326983014522053,0.0339872210604031,0.000499110360584254,0.000326983014522053,0.000499110360584254,0.0625473933832308,0.0101096375431045,0.00199849467098501,0.000237308308238982,0.514444661619621,7.79089341267358e-05,0.00030639812387756,0.00140668142760703,0.0107808407379126,0.00168271074538762,0.000397509429174381,0.000499110360584254,3.51133787379609e-05,0.00494668966222322,0.00146956877662952,0.0087350516299789,0.00168271074538762,0.00171416860585394,0.00146956877662952,0.000631344643878151,7.79089341267358e-05,0.00589930087436752,0.000326983014522053,0.000973064291516668,0.0009598034617464,0.0240818300766896,0.00023371074060341,0.000326983014522053,1.23016537130205e-05,0.000326983014522053,0.00199849467098501,0.000499110360584254,0.00393740676927523,0.000973064291516668,0.000969796181961913,9.61669053010095e-05,0.000326983014522053,0.000326983014522053,0.000969796181961913,1.32317221588352e-05,0.000326983014522053,0.000326983014522053,0.0012197221151693,0.000499110360584254,0.00146956877662952,0.00565303082274982,0.000326983014522053,0.109835395875987,0.0222873932929497,0.000499110360584254,0.000309405357047821,0.0290927274117414,0.00116684528435584,0.00565303082274982,0.0028821252947222,0.00116684528435584,0.711597900791944,0.000179040082668891,0.000227569156088903,0.00248091535428929,0.00322232531318511,0.000973064291516668,0.000782323842682953,0.00171416860585394,0.000150660274544023,0.00289181952724293,0.000326983014522053,0.0222873932929497,0.00289181952724293,0.000326983014522053,0.00455683263155171,0.0511287059055716,0.000309405357047821,0.037281225408933,0.00102011161298332,0.176293350136882,0.00199849467098501,0.000326983014522053,0.00168271074538762,0.000179040082668891,0.553468309320206,0.0048928600281648,0.000499110360584254,0.00168271074538762,0.000326983014522053,0.00289181952724293,0.00755061271184676,0.00389162767996787
